Timestamp,Arduino_Time,contact,delta_X,delta_Y,Sync_Time,Simple_Time
2025-12-12 10:39:13.417917,508460,142,1,-1,2025-12-12 10:39:13.506412268,2025-12-12 10:39:13.862220
2025-12-12 10:39:13.420062,510008,136,0,-2,2025-12-12 10:39:13.507960081,2025-12-12 10:39:13.863768
2025-12-12 10:39:13.420062,511552,134,0,-2,2025-12-12 10:39:13.509503841,2025-12-12 10:39:13.865312
2025-12-12 10:39:13.420062,513100,132,1,-1,2025-12-12 10:39:13.511051416,2025-12-12 10:39:13.866860
2025-12-12 10:39:13.421055,514640,124,0,-3,2025-12-12 10:39:13.512591123,2025-12-12 10:39:13.868400
2025-12-12 10:39:13.421055,516184,122,1,-1,2025-12-12 10:39:13.514134883,2025-12-12 10:39:13.869944
2025-12-12 10:39:13.421055,517724,122,0,-2,2025-12-12 10:39:13.515674591,2025-12-12 10:39:13.871484
2025-12-12 10:39:13.422019,519272,118,0,-3,2025-12-12 10:39:13.517222403,2025-12-12 10:39:13.873032
2025-12-12 10:39:13.422019,520812,124,1,-1,2025-12-12 10:39:13.518762112,2025-12-12 10:39:13.874572
2025-12-12 10:39:13.423054,522356,106,0,-2,2025-12-12 10:39:13.520305872,2025-12-12 10:39:13.876116
2025-12-12 10:39:13.423054,523896,112,1,-2,2025-12-12 10:39:13.521845578,2025-12-12 10:39:13.877656
2025-12-12 10:39:13.424058,525444,92,0,-1,2025-12-12 10:39:13.523393154,2025-12-12 10:39:13.879204
2025-12-12 10:39:13.424058,526928,116,1,-3,2025-12-12 10:39:13.524877071,2025-12-12 10:39:13.880688
2025-12-12 10:39:13.425054,528476,116,0,-1,2025-12-12 10:39:13.526424646,2025-12-12 10:39:13.882236
2025-12-12 10:39:13.425054,530016,114,1,-2,2025-12-12 10:39:13.527964353,2025-12-12 10:39:13.883776
2025-12-12 10:39:13.425054,531564,116,1,-2,2025-12-12 10:39:13.529512167,2025-12-12 10:39:13.885324
